,timestamp,high,open,low,close,quantity,amount,date,ma_120,buy
340,1696204800,28580.0,27992.58,27281.44,27612.43,56598.07628,793493773.304641,2023-10-02,28056.070666666667,-1.0
341,1696291200,27676.52,27494.51,27160.5,27433.51,28852.49257,371434563.334588,2023-10-03,28070.099083333334,-1.0
342,1696377600,27839.72,27426.45,27202.0,27794.13,29703.22267,412483830.290764,2023-10-04,28074.819166666668,-1.0
343,1696464000,28120.39,27778.57,27352.0,27436.37,30635.40878,414723589.316491,2023-10-05,28083.955583333336,-1.0
344,1696550400,28295.0,27410.39,27175.94,27935.73,37935.92424,528725931.145452,2023-10-06,28095.931500000002,-1.0
345,1696636800,28029.67,27931.1,27842.08,27957.94,13321.6435,178176606.531534,2023-10-07,28108.26641666667,-1.0
346,1696723200,28095.14,27956.67,27687.5,27936.66,19652.41242,256826837.240652,2023-10-08,28125.715333333334,-1.0
347,1696809600,27987.93,27917.06,27260.0,27582.84,31486.60513,415326495.316648,2023-10-09,28139.526083333338,-1.0
348,1696896000,27735.0,27590.12,27298.0,27384.56,22758.91157,298171326.791156,2023-10-10,28151.829333333335,-1.0
349,1696982400,27477.39,27390.12,26538.66,26842.7,37250.72577,468834374.895922,2023-10-11,28159.43525,-1.0
350,1697068800,26947.04,26875.52,26555.0,26738.42,23377.57547,296898347.962241,2023-10-12,28172.850166666667,-1.0
351,1697155200,27130.0,26759.63,26685.0,26841.72,24063.59908,300243592.490376,2023-10-13,28183.2105,-1.0
352,1697241600,26989.58,26862.0,26789.0,26858.67,10400.32651,117576969.396852,2023-10-14,28187.491083333334,-1.0
353,1697328000,27293.33,26852.48,26808.25,27141.33,15219.27276,209909751.013054,2023-10-15,28192.64933333333,-1.0
354,1697414400,30000.0,27154.14,27112.66,28512.25,78311.72275,1147467822.57857,2023-10-16,28210.751666666667,28512.25
355,1697500800,28613.65,28500.77,28069.32,28406.26,38384.35702,538594760.337822,2023-10-17,28224.030333333332,28406.26
356,1697587200,28982.36,28395.91,28142.87,28322.69,32142.36817,443264377.044041,2023-10-18,28224.105166666664,28322.69
357,1697673600,28916.89,28320.0,28100.66,28699.79,35763.05764,523306752.350687,2023-10-19,28212.772166666666,28699.79
358,1697760000,30207.55,28713.71,28578.29,29665.02,59384.75093,869042898.841167,2023-10-20,28210.75925,29665.02
359,1697846400,30379.99,29669.05,29464.77,29910.0,27471.38387,412423757.526183,2023-10-21,28204.39833333333,29910.0
360,1697932800,30248.0,29909.8,29640.0,29993.35,22785.09775,333227288.231087,2023-10-22,28199.947666666663,29993.35
361,1698019200,34741.91,29992.46,29883.6,32930.01,93050.37436,1497536197.76652,2023-10-23,28220.521583333335,32930.01
362,1698105600,35280.0,33069.99,32832.34,33853.12,115132.11998,1957259903.58279,2023-10-24,28250.3975,33853.12
363,1698192000,35132.85,33922.73,33679.05,34452.59,54842.42887,899216085.462065,2023-10-25,28281.819000000003,34452.59
364,1698278400,34824.13,34496.05,33751.0,34166.0,39662.7884,634584614.277556,2023-10-26,28315.78341666667,34166.0
365,1698364800,34245.0,34151.66,33390.95,33889.09,32276.22725,484407153.342442,2023-10-27,28344.492416666664,33889.09
366,1698451200,34493.33,33892.01,33860.0,34090.43,16856.20225,283408182.107487,2023-10-28,28374.60075,34090.43
367,1698537600,34750.11,34081.01,33930.0,34545.69,20617.19317,344603105.663417,2023-10-29,28407.572916666668,34545.69
368,1698624000,34856.0,34525.88,34062.84,34476.64,33609.7422,524443872.777712,2023-10-30,28440.076916666665,34476.64
369,1698710400,34720.49,34474.74,34025.0,34644.77,32600.25574,541858916.407779,2023-10-31,28469.416749999997,34644.77
370,1698796800,35582.0,34639.78,34097.39,35439.02,53364.23198,893887112.289348,2023-11-01,28508.325416666667,35439.02
371,1698883200,35984.99,35421.43,34300.0,34923.46,47911.63635,816351903.004182,2023-11-02,28545.08166666667,34923.46
372,1698969600,34946.5,34941.58,34120.0,34713.62,38997.86496,659722042.115622,2023-11-03,28585.21258333333,34713.62
373,1699056000,35255.0,34716.78,34585.18,35019.71,18295.50369,319883003.441509,2023-11-04,28624.171,35019.71
374,1699142400,35380.0,35062.06,34448.0,35033.38,24473.06422,415069357.897099,2023-11-05,28663.70091666667,35033.38
375,1699228800,35276.33,35011.89,34725.9,35011.45,22297.48582,376090142.678163,2023-11-06,28704.123750000002,35011.45
376,1699315200,35888.0,35046.09,34523.06,35420.0,38607.6541,678824412.70079,2023-11-07,28748.39025,35420.0
377,1699401600,36106.0,35399.13,35100.0,35704.45,32729.35791,599260829.425913,2023-11-08,28790.74325,35704.45
378,1699488000,37972.24,35624.72,35534.05,36753.43,82319.86122,1546164436.43888,2023-11-09,28843.75525,36753.43
379,1699574400,37526.0,36701.1,36324.71,37321.89,43322.98725,789060542.277196,2023-11-10,28892.679916666664,37321.89
380,1699660800,37408.26,37301.63,36666.93,37111.3,22838.38442,395310330.755209,2023-11-11,28949.34066666667,37111.3
381,1699747200,37222.22,37129.99,36731.1,37055.61,17633.21045,314047251.721506,2023-11-12,29005.724666666665,37055.61
382,1699833600,37417.99,37064.13,36333.0,36516.28,32665.17988,566643199.838237,2023-11-13,29058.103,36516.28
383,1699920000,36744.0,36462.93,34800.0,35549.71,45396.17721,761420004.915379,2023-11-14,29103.200499999995,35549.71
384,1700006400,37929.99,35551.2,35360.0,37850.0,53176.31955,1022087687.08956,2023-11-15,29169.742166666663,37850.0
385,1700092800,37929.54,37858.2,35500.0,36220.19,47301.70073,812999637.634636,2023-11-16,29222.599666666665,36220.19
386,1700179200,36800.0,36163.51,35861.1,36510.0,38200.84068,667299402.569632,2023-11-17,29278.543666666665,36510.0
387,1700265600,36845.49,36613.91,36178.58,36560.26,17034.88836,294635581.828112,2023-11-18,29334.038916666665,36560.26
388,1700352000,37500.0,36568.11,36384.02,37367.59,21076.39551,386227417.661284,2023-11-19,29397.210583333333,37367.59
389,1700438400,37750.0,37359.85,36677.0,37459.58,35981.10438,655577010.497507,2023-11-20,29458.617000000002,37459.58
390,1700524800,37649.44,37448.79,35910.0,35940.19,46855.02416,814671351.875036,2023-11-21,29514.980999999996,35940.19
391,1700611200,37861.1,35741.65,35632.01,37442.18,44941.5055,845601344.501037,2023-11-22,29583.367833333334,37442.18
392,1700697600,37653.44,37408.35,36870.0,37278.69,23783.37627,412772756.960058,2023-11-23,29649.423916666667,37278.69
393,1700784000,38414.0,37294.27,37251.51,37710.52,44635.46619,844166752.213033,2023-11-24,29720.264000000003,37710.52
394,1700870400,37888.0,37713.57,37591.1,37786.0,11375.45658,194225818.863245,2023-11-25,29790.862833333333,37786.0
395,1700956800,37814.63,37780.67,37150.0,37487.99,21207.17883,381831136.890975,2023-11-26,29858.646083333333,37487.99
396,1701043200,37569.23,37447.42,36707.0,37267.99,29910.75775,534611924.565097,2023-11-27,29925.263416666665,37267.99
397,1701129600,38377.0,37242.7,36868.41,37782.21,37446.76092,682416786.876183,2023-11-28,29994.707916666663,37782.21
398,1701216000,38450.0,37818.88,37570.0,37808.48,32944.9984,590905217.126433,2023-11-29,30062.347499999996,37808.48
399,1701302400,38145.85,37854.65,37500.0,37708.85,24696.86911,432661159.760704,2023-11-30,30132.23375,37708.85
400,1701388800,38999.0,37723.97,37615.86,38669.05,43349.99402,860705530.741075,2023-12-01,30210.936666666665,38669.05
401,1701475200,39717.14,38682.51,38641.61,39460.06,26621.74657,513585495.795759,2023-12-02,30297.23708333333,39460.06
402,1701561600,40250.0,39450.35,39274.86,39919.26,26232.63812,517748916.292021,2023-12-03,30387.57833333333,39919.26
403,1701648000,42420.0,39972.26,39972.26,41905.79,78717.98874,1585478201.20378,2023-12-04,30494.304583333334,41905.79
404,1701734400,44488.0,41991.1,41414.0,44093.12,67224.02536,1484746582.94575,2023-12-05,30618.412833333332,44093.12
405,1701820800,44297.21,44073.82,43335.28,43723.96,51089.4066,1094059395.43194,2023-12-06,30734.5905,43723.96
406,1701907200,44047.33,43762.69,42821.1,43276.74,46486.2745,969899783.512354,2023-12-07,30848.501583333335,43276.74
407,1701993600,44700.0,43273.15,43081.1,44178.33,42330.27231,898551558.667939,2023-12-08,30971.46525,44178.33
408,1702080000,44358.02,44171.0,43584.51,43680.47,24385.87466,498261825.178772,2023-12-09,31090.379166666666,43680.47
409,1702166400,44049.0,43713.59,43563.0,43696.13,18612.41977,378605496.756551,2023-12-10,31209.237250000002,43696.13
410,1702252800,43804.5,43789.5,40222.0,41196.0,76394.67916,1520608294.42198,2023-12-11,31308.087333333333,41196.0
411,1702339200,42104.12,41253.41,40680.0,41535.48,42271.56886,878701595.664639,2023-12-12,31409.26641666667,41535.48
412,1702425600,43475.2,41492.38,40555.0,42914.21,45440.01588,928079580.388516,2023-12-13,31523.5515,42914.21
413,1702512000,43420.0,42869.03,41400.0,42965.55,41738.72225,872885851.044009,2023-12-14,31642.17683333333,42965.55
414,1702598400,43080.81,43022.26,41666.0,41944.5,33095.0127,685616729.370868,2023-12-15,31752.11433333333,41944.5
415,1702684800,42724.43,41940.29,41605.0,42238.27,23967.55263,512795858.964331,2023-12-16,31886.983249999997,42238.27
416,1702771200,42424.07,42278.02,41252.0,41330.43,27083.62055,541242710.013512,2023-12-17,32015.05325,41330.43
417,1702857600,42757.81,41374.64,40542.93,42620.55,46247.72854,953385839.436651,2023-12-18,32151.974583333333,42620.55
418,1702944000,43497.0,42657.8,41811.1,42307.75,40671.8452,856372320.084029,2023-12-19,32286.81483333333,42307.75
419,1703030400,44283.0,42275.99,42206.0,43621.81,48504.17415,1033690632.07503,2023-12-20,32433.44658333333,43621.81
420,1703116800,44242.35,43668.92,43286.72,43835.94,34436.96761,741755379.150814,2023-12-21,32578.2295,43835.94
421,1703203200,44398.26,43861.79,43412.54,43960.56,32540.80375,697496521.913423,2023-12-22,32726.82875,43960.56
422,1703289600,43988.68,43969.04,43291.1,43739.99,16286.29864,333966914.102666,2023-12-23,32874.263666666666,43739.99
423,1703376000,43946.0,43702.15,42500.0,43142.56,24674.83956,504372843.795864,2023-12-24,33016.985166666665,43142.56
424,1703462400,43802.32,42991.5,42720.43,43600.0,26770.48049,588512313.824504,2023-12-25,33162.8565,43600.0
425,1703548800,43592.68,43576.12,41637.6,42455.77,40761.53936,891002618.149395,2023-12-26,33298.97183333333,42455.77
426,1703635200,43677.0,42508.93,42098.69,43410.0,35866.10379,808368646.784048,2023-12-27,33430.149249999995,43410.0
427,1703721600,43787.57,43428.86,42241.79,42711.09,34858.76177,742766098.176357,2023-12-28,33558.575,42711.09
428,1703808000,43111.0,42563.76,41300.0,42014.74,42280.51538,889904494.808638,2023-12-29,33692.30725,42014.74
429,1703894400,42612.32,42066.94,41520.3,42185.08,22760.64992,491242423.370372,2023-12-30,33828.57425,42185.08
430,1703980800,42899.0,42140.29,41965.84,42223.39,23320.01655,503421319.592482,2023-12-31,33964.89158333334,42223.39
431,1704067200,44100.0,42283.58,42180.77,44051.89,26297.22075,592183069.056975,2024-01-01,34115.71025,44051.89
432,1704153600,45879.63,44179.55,44148.34,44870.64,64814.42526,1519884712.0446,2024-01-02,34274.44433333333,44870.64
433,1704240000,45500.0,44946.91,40750.0,42742.04,80950.8676,1682243017.96249,2024-01-03,34415.61775,42742.04
434,1704326400,44729.58,42845.23,42613.77,44137.9,47629.94764,1021718917.40207,2024-01-04,34568.75233333333,44137.9
435,1704412800,44357.46,44151.1,42450.0,44091.04,47778.55341,1043807363.9971,2024-01-05,34717.93233333333,44091.04
436,1704499200,44214.42,44145.12,43397.05,43882.53,17696.98075,393219325.586784,2024-01-06,34867.708,43882.53
437,1704585600,44480.59,43968.32,43678.94,43743.02,22367.70591,497572505.615312,2024-01-07,35016.37966666666,43743.02
438,1704672000,47248.99,43929.01,43175.0,46850.01,72395.8798,1744416130.63004,2024-01-08,35191.3715,46850.01
439,1704758400,47972.0,46951.04,44748.67,46027.79,69208.26071,1600494771.46762,2024-01-09,35365.36583333334,46027.79
440,1704844800,47695.93,46110.0,44300.36,46619.45,89029.59357,2130401191.12143,2024-01-10,35538.54291666667,46619.45
441,1704931200,48969.48,46654.0,45606.06,46385.82,87175.22225,2063935691.26756,2024-01-11,35706.695166666665,46385.82
442,1705017600,46515.53,46339.16,41500.0,42767.56,85721.91665,1836428868.39429,2024-01-12,35842.22008333333,42767.56
443,1705104000,43257.0,42782.74,42436.12,42827.14,35995.94616,757730396.955395,2024-01-13,35976.69625,42827.14
444,1705190400,43079.0,42847.99,41750.0,41848.57,27148.03907,561262322.258938,2024-01-14,36104.21233333334,41848.57
445,1705276800,43400.43,41732.35,41718.05,42554.0,40019.73985,845020303.775948,2024-01-15,36238.03241666666,42554.0
446,1705363200,43578.01,42511.1,42050.0,43163.23,44750.92032,1026388538.30175,2024-01-16,36374.822583333334,43163.23
447,1705449600,43198.0,43137.94,42200.69,42699.21,33007.27552,704137863.774705,2024-01-17,36504.00808333334,42699.21
448,1705536000,42930.0,42776.09,40683.28,41297.0,43689.59384,877691819.217981,2024-01-18,36622.01708333334,41297.0
449,1705622400,42196.86,41327.51,40280.0,41638.84,48229.19578,1002022146.85833,2024-01-19,36747.683416666674,41638.84
450,1705708800,41872.56,41659.03,41456.3,41719.72,15654.43425,310021035.93157,2024-01-20,36873.77866666667,41719.72
451,1705795200,41881.39,41696.05,41500.98,41542.38,11631.17276,230621610.627753,2024-01-21,36998.543249999995,41542.38
452,1705881600,41689.65,41580.32,39431.58,39586.13,54750.72819,1075464331.07106,2024-01-22,37109.725666666665,39586.13
453,1705968000,40176.74,39568.02,38555.0,39706.55,57192.20441,1194212427.6274,2024-01-23,37221.58508333333,39706.55
454,1706054400,40555.0,39897.59,39484.19,40141.08,39003.32217,819934012.809088,2024-01-24,37337.58016666667,40141.08
455,1706140800,40300.24,40084.89,39550.0,39924.09,30851.73983,622531495.474998,2024-01-25,37450.50433333333,39924.09
456,1706227200,42246.82,39961.09,39822.52,41870.62,47197.60314,1012566080.02285,2024-01-26,37574.15866666667,41870.62
457,1706313600,42200.0,41823.51,41394.34,42127.22,16105.94958,310561495.229558,2024-01-27,37700.927083333336,42127.22
458,1706400000,42842.68,42120.63,41620.81,42070.02,27156.6902,545500812.243658,2024-01-28,37826.76425,42070.02
459,1706486400,43333.0,42031.05,41804.88,43274.14,31313.19557,675993176.093298,2024-01-29,37954.37458333333,43274.14
460,1706572800,43882.36,43302.71,42710.0,42821.11,36905.76964,822292503.285974,2024-01-30,38081.11358333333,42821.11
461,1706659200,43745.11,42941.1,42276.84,42624.8,39671.89166,866904149.780662,2024-01-31,38207.70766666667,42624.8
462,1706745600,43285.13,42580.0,41884.28,43055.99,35045.28416,766134022.913421,2024-02-01,38334.889833333335,43055.99
463,1706832000,43488.0,43082.95,42546.79,43154.99,29516.29988,671640084.325506,2024-02-02,38465.878333333334,43154.99
464,1706918400,43380.01,43199.99,42880.0,42955.01,11931.67959,242946665.130399,2024-02-03,38591.039,42955.01
465,1707004800,43119.04,43011.1,42222.0,42562.97,16895.44956,723698192.558915,2024-02-04,38712.74758333333,42562.97
466,1707091200,43569.76,42582.88,42258.1,42698.39,29299.49436,638624216.316404,2024-02-05,38835.762,42698.39
467,1707177600,43399.98,42708.7,42574.0,43129.57,24517.96661,548382496.108534,2024-02-06,38965.31808333333,43129.57
468,1707264000,44396.5,43098.96,42788.0,44252.01,33613.38417,747856858.66798,2024-02-07,39105.88016666667,44252.01
469,1707350400,45614.3,44349.6,44331.1,45315.49,45252.2606,1018441525.70573,2024-02-08,39259.820083333325,45315.49
470,1707436800,48200.0,45288.66,45242.12,47154.78,73183.39202,1747635761.70566,2024-02-09,39429.95641666666,47154.78
471,1707523200,48170.0,47132.78,46800.0,47794.3,24655.87644,601569548.978335,2024-02-10,39604.56125,47794.3
472,1707609600,48592.66,47751.08,47557.16,48161.73,29627.12733,748091131.976816,2024-02-11,39782.08675,48161.73
473,1707696000,50334.82,48300.0,47710.01,50014.67,58554.00571,1504093836.67616,2024-02-12,39972.697916666664,50014.67
474,1707782400,50368.61,49917.28,48300.95,49592.53,55202.51433,1393194281.14385,2024-02-13,40148.366916666666,49592.53
475,1707868800,52043.71,49699.6,49225.01,51865.99,56721.86113,1511180002.18564,2024-02-14,40343.86466666667,51865.99
476,1707955200,52816.62,51795.17,51314.0,51923.08,53538.54141,1384176833.69212,2024-02-15,40540.53458333333,51923.08
477,1708041600,52572.08,51880.01,51566.0,52138.46,37420.41649,939694658.443742,2024-02-16,40735.85683333333,52138.46
478,1708128000,52162.82,52124.1,50625.0,51694.51,25536.11607,646955828.754834,2024-02-17,40919.43591666667,51694.51
479,1708214400,52377.0,51642.64,51163.28,52051.1,21696.41342,575612211.951578,2024-02-18,41103.94508333333,52051.1
480,1708300800,52488.77,52137.68,51677.0,51772.12,29278.43491,789306624.912744,2024-02-19,41285.43483333333,51772.12
481,1708387200,52985.0,51774.74,50760.37,52222.02,49296.59324,1289360623.62243,2024-02-20,41446.20158333333,52222.02
482,1708473600,52366.8,52258.82,50625.0,51664.48,42302.40368,1116285918.47082,2024-02-21,41594.629583333335,51664.48
483,1708560000,52065.78,51849.38,50940.78,51301.19,35114.36327,914874205.29747,2024-02-22,41735.03458333333,51301.19
484,1708646400,51548.54,51288.42,50521.0,50866.03,30307.96271,740435616.807636,2024-02-23,41874.201499999996,50866.03
485,1708732800,51698.0,50744.15,50585.0,51585.48,16472.9581,430878222.589922,2024-02-24,42021.67141666667,51585.48
486,1708819200,51958.55,51568.21,51279.8,51760.04,18604.26012,489764264.013099,2024-02-25,42168.91816666667,51760.04
487,1708905600,54910.0,51728.85,50901.44,54461.1,51001.78537,1431855016.61086,2024-02-26,42334.879916666665,54461.1
488,1708992000,57588.15,54476.48,54450.13,57031.09,66914.26665,1966845838.37538,2024-02-27,42522.833666666666,57031.09
489,1709078400,64000.0,57037.35,56691.85,62511.1,117981.92418,3715622435.1345,2024-02-28,42755.05308333333,62511.1
490,1709164800,63676.35,62432.11,60364.7,61391.88,77859.06568,2435885132.92629,2024-02-29,42971.32691666667,61391.88
491,1709251200,63114.23,61130.99,60777.0,62373.56,47411.81514,1487605454.36925,2024-03-01,43200.077750000004,62373.56
492,1709337600,62433.19,62387.9,61561.12,62037.67,25366.82279,782357408.449814,2024-03-02,43427.77816666666,62037.67
493,1709424000,63231.88,61987.28,61320.0,62908.0,28623.7325,912866636.264189,2024-03-03,43660.180583333335,62908.0
494,1709510400,68499.0,63113.97,62300.0,67971.1,83837.83199,2937205635.11115,2024-03-04,43934.66158333334,67971.1
495,1709596800,69000.0,68245.71,59005.0,64118.0,132334.11243,4307790871.8935,2024-03-05,44177.21616666667,64118.0
496,1709683200,67641.1,63724.01,62779.14,66005.2,78299.75492,2647374423.89041,2024-03-06,44432.09283333333,66005.2
497,1709769600,67980.0,66074.04,65551.0,67047.84,52606.98769,1852812452.91129,2024-03-07,44693.28775,67047.84
498,1709856000,69990.0,66823.18,66082.66,68159.51,73814.971082,2549542883.05608,2024-03-08,44955.00508333334,68159.51
499,1709942400,68541.1,68124.2,67861.1,68340.03,19727.77091,678201975.282177,2024-03-09,45213.489583333336,68340.03
